x,y
0.0,56.06420037911037
0.033444816053511704,58.504715468754995
0.06688963210702341,76.15708473396376
0.1003344481605351,45.9167175919497
0.13377926421404682,61.744906995850016
0.16722408026755853,70.60440167234248
0.2006688963210702,60.76788891473591
0.23411371237458192,42.78419286210066
0.26755852842809363,71.25691623479734
0.3010033444816053,71.26234777815225
0.33444816053511706,57.557276647434186
0.36789297658862874,63.75603868690305
0.4013377926421404,71.15310618477905
0.43478260869565216,53.486893814177904
0.46822742474916385,66.59268759304044
0.5016722408026756,51.71581880468047
0.5351170568561873,76.23211996311673
0.568561872909699,71.44102458979346
0.6020066889632106,49.94972053494043
0.6354515050167224,82.21811722076956
0.6688963210702341,48.288859507931114
0.7023411371237458,62.62679396239648
0.7357859531772575,36.40802933020808
0.7692307692307692,66.88523116019863
0.8026755852842808,68.61146644463713
0.8361204013377926,73.98662902167905
0.8695652173913043,65.52812916645395
0.903010033444816,51.19430512330136
0.9364548494983277,72.51205033425843
0.9698996655518394,58.25998725606283
1.0033444816053512,72.5769466270074
1.0367892976588629,57.939488279337034
1.0702341137123745,58.822738118733284
1.1036789297658862,72.72061381649124
1.137123745819398,50.329683288193294
1.1705685618729096,51.05098350929255
1.2040133779264213,56.16767681854098
1.237458193979933,69.76462368784966
1.2709030100334449,63.801806391589196
1.3043478260869565,66.73746067882986
1.3377926421404682,65.79260499037571
1.37123745819398,55.04818107253248
1.4046822742474916,59.769070778725734
1.4381270903010033,57.28614055176162
1.471571906354515,58.180820442452536
1.5050167224080266,65.46566398489568
1.5384615384615383,66.52241559156798
1.57190635451505,53.51666892643271
1.6053511705685617,73.49348808080624
1.6387959866220736,62.171652276459504
1.6722408026755853,66.14426375318503
1.705685618729097,56.4302273905944
1.7391304347826086,64.17771541933875
1.7725752508361203,70.83650748732546
1.806020066889632,89.75177524087806
1.8394648829431437,69.73488744261073
1.8729096989966554,69.62695593000407
1.906354515050167,79.44047015415325
1.9397993311036787,73.5794569279535
1.9732441471571907,51.79897412898506
2.0066889632107023,70.02938805834447
2.040133779264214,67.44278627448045
2.0735785953177257,72.41527680638208
2.1070234113712374,86.51432659598099
2.140468227424749,73.10592752570591
2.1739130434782608,69.23593039696162
2.2073578595317724,80.32901358149962
2.240802675585284,66.24387520182047
2.274247491638796,87.93168085192228
2.3076923076923075,72.83790379108834
2.341137123745819,70.68990800314464
2.374581939799331,73.60141520860053
2.4080267558528425,68.90485804710681
2.441471571906354,69.6374994229447
2.474916387959866,79.60445033932024
2.508361204013378,92.45424488455852
2.5418060200668897,81.91207605818347
2.5752508361204014,74.10963233535139
2.608695652173913,83.53805733573081
2.6421404682274248,64.42152392175102
2.6755852842809364,73.50950511948926
2.709030100334448,68.29337490614476
2.74247491638796,71.64559626448104
2.7759197324414715,75.0200962647398
2.809364548494983,90.33690485796613
2.842809364548495,77.93959207405067
2.8762541806020065,94.85898379595892
2.9096989966555182,61.92159313270021
2.94314381270903,88.92936343966446
2.9765886287625416,83.50018093236261
3.0100334448160533,118.79912285812914
3.043478260869565,89.83359768384621
3.0769230769230766,70.96257026477933
3.1103678929765883,98.80659748546611
3.1438127090301,89.42843488539405
3.1772575250836117,98.36458290133291
3.2107023411371234,79.9676330438258
3.2441471571906355,68.59834042572585
3.277591973244147,80.6506792091871
3.311036789297659,84.00948044786433
3.3444816053511706,78.13170602141949
3.3779264214046822,102.5909375012757
3.411371237458194,92.23348249237583
3.4448160535117056,101.75785303644545
3.4782608695652173,99.84994408588254
3.511705685618729,88.6622180524773
3.5451505016722407,75.72279077366888
3.5785953177257523,98.77845961560004
3.612040133779264,95.1176592090327
3.6454849498327757,93.1812291459871
3.6789297658862874,94.26264549942097
3.712374581939799,85.21105144244449
3.7458193979933108,94.58840193151156
3.7792642140468224,92.0436036263086
3.812709030100334,84.32388997305273
3.846153846153846,83.79417261237872
3.8795986622073575,103.74511685773413
3.913043478260869,98.33017337056714
3.9464882943143813,86.17445034157107
3.979933110367893,98.93335748869174
4.013377926421405,76.71710912912894
4.046822742474916,114.5063020068186
4.080267558528428,99.43404984584213
4.113712374581939,101.3160207202983
4.147157190635451,100.97084064977554
4.180602006688963,98.33943507622322
4.214046822742475,96.89255881755838
4.247491638795986,97.5034190801329
4.280936454849498,96.82989696175612
4.31438127090301,88.16597806358305
4.3478260869565215,100.6002511617507
4.381270903010034,92.13255615359255
4.414715719063545,100.84926732142925
4.448160535117057,117.89784270930865
4.481605351170568,93.2452097200933
4.51505016722408,105.96559105303828
4.548494983277592,118.62490181723835
4.581939799331104,104.18452354102267
4.615384615384615,104.06669157060198
4.648829431438127,130.12396778252563
4.682274247491638,106.25757179238784
4.7157190635451505,79.45078967001362
4.749163879598662,102.62430289710505
4.782608695652174,96.50944586364707
4.816053511705685,108.60897931567082
4.849498327759197,109.67219223484082
4.882943143812708,94.38121716887095
4.916387959866221,108.3762902492726
4.949832775919732,123.03821018364397
4.983277591973244,137.62564101429058
5.016722408026756,130.42025942925744
5.050167224080267,110.5423833102659
5.083612040133779,102.108649315214
5.117056856187291,136.59788899380573
5.150501672240803,104.16586525088219
5.183946488294314,98.51764631121154
5.217391304347826,118.44806237818851
5.250836120401337,84.64093942391304
5.2842809364548495,133.27210457655363
5.317725752508361,117.43256365410627
5.351170568561873,115.09616510068406
5.384615384615384,122.48560685569066
5.418060200668896,128.43312835029866
5.4515050167224075,115.46354062603608
5.48494983277592,125.14694970822944
5.518394648829431,137.4698503448106
5.551839464882943,111.39717113598373
5.585284280936454,108.22394159901577
5.618729096989966,130.55388971282733
5.652173913043478,120.0950785516989
5.68561872909699,127.8224999646989
5.719063545150502,118.99409093190916
5.752508361204013,119.63433580301908
5.785953177257525,116.04399888510747
5.8193979933110365,120.1050509081419
5.852842809364549,128.73171819818694
5.88628762541806,143.63749336765437
5.919732441471572,118.31934213408168
5.953177257525083,117.2849601875566
5.986622073578595,124.41756481603036
6.020066889632107,129.9018500388507
6.053511705685619,130.5068426076157
6.08695652173913,118.81148907935871
6.120401337792642,126.79854565237223
6.153846153846153,134.5119259332776
6.187290969899665,128.04032822747075
6.220735785953177,125.68070092461579
6.254180602006689,134.27441660780437
6.2876254180602,122.57464059620972
6.321070234113712,140.35606419126273
6.354515050167223,120.08280889652792
6.3879598662207355,128.62364725000353
6.421404682274247,120.25113928394681
6.454849498327759,113.41991444228387
6.488294314381271,124.16470203074773
6.521739130434782,105.21694547479558
6.555183946488294,118.38123600661999
6.588628762541806,130.59727671668426
6.622073578595318,139.7829748761038
6.655518394648829,133.11282184421708
6.688963210702341,120.69983294250639
6.722408026755852,134.4188463821648
6.7558528428093645,125.28954725303974
6.789297658862876,116.92785403843111
6.822742474916388,119.36757527552184
6.856187290969899,113.38916932568574
6.889632107023411,105.4156134978345
6.9230769230769225,126.4969437742887
6.956521739130435,144.82539996215
6.989966555183946,133.81058160508417
7.023411371237458,134.2946445219921
7.056856187290969,116.86919724553854
7.090301003344481,121.84614421096964
7.123745819397993,131.01858847152155
7.157190635451505,122.88356897853055
7.190635451505017,128.43726706405104
7.224080267558528,114.1018762389632
7.25752508361204,129.601927528181
7.290969899665551,138.79638238861804
7.3244147157190636,120.49040452367039
7.357859531772575,117.038740325575
7.391304347826087,117.68164572640114
7.424749163879598,126.17582484475082
7.45819397993311,120.70278357216753
7.4916387959866215,123.48805112384224
7.525083612040134,126.44162222444436
7.558528428093645,105.04646794274576
7.591973244147157,112.86665148910642
7.625418060200668,122.1785206108121
7.65886287625418,125.63086066110401
7.692307692307692,121.01216679426214
7.725752508361204,119.41936989064253
7.759197324414715,120.67631836513678
7.792642140468227,116.2418669710968
7.826086956521738,107.92959550707424
7.8595317725752505,132.9788868416186
7.892976588628763,132.441814139797
7.926421404682274,117.02641450219683
7.959866220735786,109.22684396397693
7.993311036789297,106.66326987546006
8.02675585284281,96.75707524016474
8.060200668896321,93.96786387560365
8.093645484949832,94.69116699885875
8.127090301003344,108.00947063189517
8.160535117056856,94.18206014345299
8.193979933110368,96.72757987304624
8.227424749163879,94.93716010305388
8.26086956521739,86.20761182876
8.294314381270903,86.1502646915039
8.327759197324415,102.8505727678157
8.361204013377925,92.75040056191423
8.394648829431437,101.11766151384687
8.42809364548495,94.0815066681635
8.461538461538462,86.1391124981906
8.494983277591972,86.34764443469895
8.528428093645484,83.16121003632918
8.561872909698996,87.45342940880334
8.595317725752508,77.68607870695205
8.62876254180602,80.29905753581441
8.66220735785953,92.52222414082746
8.695652173913043,83.52236239160996
8.729096989966555,76.6136155411069
8.762541806020067,66.27280691367726
8.795986622073578,61.45691168421629
8.82943143812709,62.34404486862843
8.862876254180602,68.26139104015459
8.896321070234114,76.60416471298036
8.929765886287624,80.06341548682256
8.963210702341136,78.24049887697242
8.996655518394649,72.03650155484581
9.03010033444816,73.23893371392278
9.063545150501671,51.61494132446715
9.096989966555183,34.54535984850435
9.130434782608695,47.81856551343632
9.163879598662207,52.25487640392977
9.197324414715718,34.92156267765982
9.23076923076923,57.38782733693905
9.264214046822742,24.99214172542833
9.297658862876254,29.918575324549014
9.331103678929766,42.969104936809636
9.364548494983277,43.388036396181036
9.397993311036789,31.805630306972873
9.431438127090301,19.1195720964528
